,id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5
2201,149598,CA,F,2679.0,83,16,44,8,10.0,564,600.0,595,592.0,25475
2202,45968,FL,F,1155.0,12,2,35,12,18.0,328,399.0,399,458.0,15451
2203,94486,IL,M,1358.0,3,25,61,7,6.0,447,481.0,470,501.0,18607
2204,165641,CA,F,2192.0,68,14,62,3,4.0,364,425.0,407,487.0,17677
2205,19779,NC,M,1285.0,11,3,41,17,15.0,608,636.0,640,676.0,23458
2206,1249,IL,M,1435.0,6,10,78,9,32.0,423,473.0,485,517.0,18160
2207,57119,KY,M,556.0,0,1,82,10,20.0,247,288.0,274,322.0,10031
2208,158615,CA,F,2875.0,75,14,34,10,15.0,290,374.0,347,442.0,24936
2209,153353,CA,F,885.0,1,35,47,18,27.0,207,171.0,263,220.0,6142
2210,42686,FL,F,824.0,3,8,13,20,20.0,263,289.0,313,352.0,13532
2211,71744,MI,M,727.0,2,5,63,17,36.0,148,383.0,260,463.0,18187
2212,116608,TX,F,570.0,2,1,76,10,25.0,226,249.0,276,301.0,10637
2213,176138,OR,M,0.0,0,0,0,8,10.0,0,0.0,0,0.0,0
2214,190789,MI,M,1770.0,15,10,79,12,18.0,712,720.0,713,730.0,24238
2215,109450,LA,F,590.0,0,0,77,7,11.0,252,282.0,309,329.0,11072
2216,102741,MO,F,238.0,0,0,82,14,20.0,176,225.0,233,287.0,10253
2217,59598,IN,M,521.0,0,2,71,18,15.0,252,297.0,293,343.0,10057
2218,157481,CA,F,2439.0,68,17,48,17,19.0,521,572.0,574,619.0,21808
2219,21922,NC,female,844.0,21,0,55,15,20.0,263,286.0,323,352.0,12936
2220,35908,FL,F,693.0,7,1,24,15,20.0,373,457.0,413,463.0,16854
2221,105331,KS,M,237.0,0,0,80,12,20.0,194,222.0,218,261.0,9190
2222,157728,CA,M,2102.0,57,14,57,15,20.0,342,412.0,416,463.0,16054
2223,81073,WI,F,571.0,0,3,74,9,10.0,243,307.0,295,349.0,13144
2224,38471,FL,F,1033.0,25,6,36,13,25.0,471,545.0,544,598.0,22327
2225,163675,CA,F,1693.0,23,6,58,10,10.0,423,467.0,457,492.0,17493
2226,11195,MT,M,589.0,0,0,54,11,10.0,289,318.0,294,334.0,12204
2227,5144,TX,M,1938.0,50,33,40,10,15.0,171,174.0,197,205.0,7708
2228,37221,FL,M,775.0,0,14,8,3,6.0,236,296.0,308,363.0,15628
2229,187959,NC,F,1024.0,11,1,33,7,10.0,360,364.0,396,429.0,15002
2230,95536,IL,F,886.0,3,0,68,16,20.0,482,465.0,447,433.0,13887
2231,103330,MO,F,915.0,7,3,62,10,50.0,377,432.0,445,492.0,16206
2232,174360,OR,F,1163.0,2,12,30,8,11.0,617,631.0,633,655.0,24280
2233,173805,HI,F,2506.0,70,8,55,8,50.0,449,455.0,501,517.0,16302
2234,30745,GA,F,717.0,3,3,53,12,25.0,339,388.0,381,424.0,14609
2235,20645,NC,female,405.0,0,1,91,11,10.0,187,182.0,216,214.0,7303
2236,27928,GA,M,1025.0,4,1,58,13,12.0,425,493.0,470,519.0,17688
2237,80866,WI,F,438.0,0,0,81,4,4.0,342,360.0,339,373.0,11227
2238,55408,MS,M,1449.0,28,0,74,5,4.0,735,783.0,720,791.0,29612
2239,54674,MS,M,440.0,0,0,75,4,5.0,270,288.0,315,364.0,11109
2240,185287,CA,F,1812.0,19,7,52,4,5.0,415,452.0,435,464.0,16451
2241,178009,OR,M,779.0,1,4,25,4,5.0,215,223.0,249,262.0,9279
2242,143069,CA,M,3431.0,86,20,51,15,20.0,549,626.0,610,664.0,20683
2243,28874,GA,M,928.0,18,11,68,17,21.0,243,310.0,396,472.0,17216
2244,144110,CA,F,5882.0,98,40,23,9,15.0,533,596.0,623,657.0,31652
2245,77116,WI,F,660.0,1,2,90,9,10.0,308,326.0,351,370.0,11996
2246,3553,WA,male,732.0,0,3,33,16,20.0,411,425.0,434,445.0,13863
2247,60265,IN,F,225.0,0,0,79,3,5.0,191,198.0,185,226.0,7426
2248,74552,MI,F,376.0,0,1,89,4,3.0,253,304.0,281,321.0,10637
2249,29215,GA,F,920.0,9,1,65,17,38.0,323,375.0,404,449.0,15305
2250,3504,OR,F,700.0,0,4,54,15,17.0,360,390.0,394,424.0,13620
2251,65114,MI,M,764.0,1,3,74,3,3.0,221,385.0,305,458.0,16824
2252,105823,KS,M,738.0,0,1,60,6,2.5,458,509.0,479,503.0,17494
2253,26410,GA,F,821.0,0,9,36,20,28.0,361,413.0,407,442.0,16822
2254,24080,SC,M,475.0,1,0,86,25,25.0,285,302.0,275,301.0,9446
2255,159696,CA,F,1392.0,16,14,72,15,15.0,343,381.0,484,516.0,19194
2256,24644,UT,F,866.0,2,0,77,8,25.0,399,426.0,446,475.0,10550
2257,6457,CA,F,956.0,6,8,34,6,15.0,205,272.0,272,325.0,13234
2258,168317,CA,U,2341.0,70,12,50,8,13.0,311,469.0,427,502.0,13577
2259,159553,WA,male,1009.0,4,1,44,5,7.0,557,562.0,615,619.0,17660
2260,56049,MS,female,398.0,0,1,81,9,14.0,243,277.0,270,309.0,9897
2261,63865,IN,M,448.0,0,0,80,5,12.0,239,291.0,274,320.0,11284
2262,62084,IN,M,522.0,1,1,64,13,20.0,280,293.0,323,334.0,10311
2263,165719,CA,F,3567.0,88,6,46,3,4.0,639,739.0,710,832.0,35491
2264,171950,CA,F,1444.0,10,8,60,6,10.0,439,441.0,475,485.0,16815
2265,118367,TX,F,462.0,0,2,76,10,19.0,214,266.0,274,311.0,10650
2266,41187,FL,M,514.0,1,9,53,15,15.0,222,258.0,268,298.0,11184
2267,132304,CO,F,774.0,1,0,36,5,10.0,360,367.0,392,396.0,16493
2268,138944,AZ,Female,1436.0,25,9,12,7,11.0,298,378.0,395,466.0,20792
2269,161204,CA,M,633.0,1,12,64,25,20.0,269,273.0,291,299.0,9551
2270,186579,CA,F,1869.0,38,5,61,6,5.0,559,560.0,577,600.0,20539
2271,11978,CO,M,1213.0,19,3,33,12,15.0,363,416.0,436,493.0,18860
2272,117711,TX,F,271.0,0,0,76,13,16.0,114,180.0,168,258.0,7545
2273,38924,FL,M,740.0,0,18,23,15,20.0,314,318.0,348,348.0,11579
2274,47448,AL,Male,714.0,0,3,81,4,5.0,324,463.0,383,463.0,16087
2275,182479,WA,F,457.0,0,4,63,6,15.0,259,323.0,308,370.0,12804
2276,96075,IL,M,568.0,0,0,84,4,5.0,220,279.0,282,353.0,12599
2277,138997,AZ,M,480.0,1,2,21,9,12.0,173,214.0,214,235.0,9091
2278,108989,LA,F,1381.0,19,1,64,15,15.0,631,672.0,718,776.0,29012
2279,87016,MT,female,425.0,0,0,70,22,23.0,169,163.0,277,163.0,17618
2280,12666,AZ,M,863.0,0,4,0,68,75.0,274,325.0,368,446.0,22486
2281,34302,FL,F,837.0,8,3,49,11,14.0,321,341.0,397,431.0,13796
2282,3018,CA,F,1429.0,12,35,44,12,25.0,260,253.0,315,329.0,9400
2283,145231,CA,F,0.0,0,22,16,5,6.0,303,664.0,388,725.0,33139
2284,152418,CA,M,1637.0,33,8,46,11,12.0,345,405.0,403,454.0,15788
2285,65061,MI,M,1559.0,27,7,80,20,25.0,557,621.0,604,666.0,25181
2286,72220,MI,F,835.0,2,5,67,9,15.0,473,497.0,477,507.0,16227
2287,112288,CA,F,1259.0,13,10,54,13,12.0,389,396.0,434,458.0,15213
2288,109539,LA,F,599.0,0,0,83,13,20.0,271,335.0,302,352.0,11920
2289,7836,CA,M,2123.0,56,11,49,24,25.0,458,480.0,517,539.0,16611
2290,41448,FL,F,1503.0,29,8,33,9,15.0,396,572.0,519,659.0,25969
2291,110822,AR,Female,576.0,0,1,78,12,20.0,284,311.0,326,351.0,10860
2292,66163,MI,F,922.0,1,2,77,10,10.0,448,481.0,504,526.0,20513
2293,6183,WA,male,1598.0,9,6,42,25,100.0,510,514.0,557,568.0,17443
2294,124787,TX,F,626.0,2,22,68,15,20.0,235,246.0,258,272.0,7918
2295,109644,FL,J,546.0,0,8,27,12,5.0,250,258.0,262,270.0,10078
2296,105650,KS,F,491.0,0,0,74,4,10.0,325,342.0,334,356.0,13143
2297,45982,FL,F,607.0,1,2,29,8,15.0,285,344.0,331,362.0,12378
2298,14437,CO,M,844.0,0,1,49,8,20.0,350,356.0,386,393.0,13175
2299,10399,NE,F,275.0,0,0,89,10,10.0,192,252.0,286,338.0,11164
2300,151828,CA,M,956.0,4,27,44,9,10.0,190,278.0,257,303.0,8899
2301,162606,CA,F,2653.0,86,31,50,12,9.0,418,417.0,448,444.0,13440
2302,141809,CA,F,788.0,0,28,33,8,8.0,71,119.0,116,155.0,6409
2303,178884,WA,male,1244.0,2,10,46,15,15.0,418,423.0,450,459.0,14816
2304,178098,OR,F,407.0,0,1,53,4,6.0,186,220.0,232,271.0,9728
2305,116082,TX,M,569.0,0,6,63,7,10.0,328,336.0,342,359.0,11879
2306,190769,AR,M,855.0,6,1,56,10,10.0,257,267.0,345,374.0,14500
2307,177087,OR,M,619.0,0,0,42,11,12.0,372,394.0,409,423.0,13208
2308,101654,MO,F,634.0,0,1,64,15,18.0,322,378.0,355,406.0,14128
2309,62760,IN,M,397.0,0,1,79,3,5.0,297,340.0,317,362.0,11981
2310,135406,AZ,M,742.0,0,2,36,11,25.0,395,399.0,421,441.0,13179
2311,142409,NV,M,607.0,1,7,26,7,10.0,356,397.0,393,431.0,13714
2312,79627,WI,male,2083.0,52,6,61,9,10.0,264,338.0,393,493.0,19012
2313,27310,GA,M,866.0,0,1,63,10,15.0,457,458.0,501,506.0,15079
2314,122131,TX,F,831.0,0,12,59,19,15.0,597,601.0,625,629.0,18705
2315,131169,CO,F,1782.0,35,5,36,18,25.0,537,704.0,650,749.0,28303
2316,78009,WI,F,804.0,0,2,89,20,20.0,426,445.0,454,470.0,14328
2317,86445,ND,F,751.0,0,1,64,8,15.0,304,340.0,338,381.0,13051
2318,162343,CA,M,5283.0,99,30,50,10,20.0,613,696.0,674,742.0,29050
2319,35316,FL,F,845.0,1,11,20,9,14.0,289,372.0,358,436.0,16460
2320,148946,CA,F,1756.0,18,48,38,13,10.0,349,355.0,384,388.0,10285
2321,5524,AZ,Female,1084.0,2,7,18,13,15.0,365,411.0,434,462.0,17575
2322,57593,KY,M,310.0,0,0,84,5,5.0,128,171.0,199,233.0,7656
2323,144339,CA,U,2941.0,83,20,53,11,10.0,677,804.0,712,819.0,28577
2324,158355,CA,M,1857.0,17,26,52,20,15.0,484,497.0,526,531.0,13912
2325,24311,NC,female,877.0,7,1,63,10,3.0,293,336.0,362,405.0,13707
2326,44009,FL,F,1086.0,12,4,24,9,20.0,384,433.0,457,502.0,17091
2327,7059,SC,F,1015.0,0,14,40,9,10.0,478,500.0,516,533.0,17763
2328,11399,CA,F,809.0,0,30,52,4,8.0,159,191.0,209,227.0,7074
2329,50262,Tennessee,M,648.0,0,0,86,5,10.0,320,325.0,352,362.0,12611
2330,40338,FL,F,902.0,4,13,28,12,21.0,410,413.0,460,461.0,15332
2331,91101,IL,M,889.0,0,0,86,16,25.0,510,518.0,517,513.0,16731
2332,130969,CO,F,1309.0,10,3,38,7,20.0,494,528.0,572,606.0,23951
2333,128122,TX,M,438.0,3,1,68,6,5.0,215,264.0,240,267.0,8729
2334,167149,CA,M,2961.0,95,16,51,14,20.0,664,665.0,716,708.0,23204
2335,67742,MI,F,1101.0,18,1,81,7,5.0,515,560.0,554,624.0,19857
2336,66303,MI,F,704.0,0,22,66,3,2.0,471,494.0,481,511.0,16111
2337,86205,SD,F,527.0,0,2,71,12,25.0,275,321.0,311,340.0,10866
2338,1899,CA,M,1519.0,14,9,65,10,12.5,346,381.0,406,429.0,14162
2339,184690,AK,Male,778.0,0,15,27,15,20.0,473,446.0,546,568.0,20008
2340,7265,CA,F,1465.0,1,16,25,10,10.0,283,341.0,369,519.0,24555
2341,159178,CA,M,2765.0,93,10,54,8,10.0,695,709.0,733,753.0,22508
2342,49812,AL,F,384.0,0,0,66,3,3.0,139,203.0,212,271.0,8615
2343,33135,FL,F,754.0,1,2,47,9,10.0,351,377.0,402,435.0,14518
2344,23459,SC,F,689.0,0,1,69,13,25.0,313,320.0,343,350.0,12601
2345,186271,CA,M,3529.0,93,9,56,19,40.0,564,648.0,633,719.0,26107
2346,55624,MS,female,403.0,2,0,79,9,10.0,197,230.0,293,365.0,19178
2347,129912,CO,M,0.0,0,7,17,13,50.0,382,411.0,407,427.0,29436
2348,8657,WA,F,1734.0,29,3,44,16,15.0,353,405.0,396,430.0,15831
2349,129174,AZ,U,850.0,3,4,22,9,10.0,309,371.0,356,409.0,14718
2350,129453,CO,F,1174.0,9,3,40,5,5.0,460,550.0,525,603.0,21646
2351,50027,Tennessee,F,776.0,1,1,77,5,40.0,312,356.0,367,397.0,12653
2352,85804,MN,M,267.0,0,2,75,17,20.0,208,238.0,233,256.0,8548
2353,9742,OR,M,661.0,0,7,56,9,14.0,322,346.0,356,378.0,12749
2354,1986,CA,F,1368.0,20,7,56,5,5.0,379,416.0,487,528.0,23121
2355,26924,GA,M,1166.0,7,1,49,23,60.0,541,577.0,589,609.0,18462
2356,145480,CA,F,3326.0,97,21,51,7,12.0,528,600.0,582,603.0,20390
2357,45824,FL,M,1385.0,19,7,11,15,25.0,404,464.0,495,545.0,21473
2358,187417,AA,Male,0.0,0,0,0,10,45.0,0,0.0,0,0.0,0
2359,173094,CA,M,609.0,2,4,57,9,15.0,220,238.0,297,319.0,11902
2360,182573,WA,male,634.0,1,2,58,6,12.0,266,320.0,323,372.0,12161
2361,185815,FL,F,550.0,3,29,20,5,7.0,175,188.0,191,196.0,7958
2362,86580,ND,F,263.0,0,0,86,3,5.0,198,288.0,240,295.0,10661
2363,113680,TX,M,331.0,0,4,85,20,30.0,219,258.0,269,301.0,9911
2364,179876,WA,F,1373.0,12,6,53,7,10.0,379,539.0,445,529.0,19190
2365,52171,Tennessee,M,416.0,0,0,80,4,5.0,185,221.0,229,261.0,8507
2366,2586,GA,M,916.0,0,15,31,20,20.0,338,419.0,383,480.0,19463
2367,22499,SC,F,438.0,0,0,84,15,10.0,201,257.0,242,272.0,8303
2368,186773,KY,F,722.0,0,2,71,4,8.0,267,317.0,324,399.0,14988
2369,90680,IL,F,2169.0,60,2,69,12,24.0,862,911.0,899,951.0,35357
2370,123669,TX,F,923.0,6,4,55,9,10.0,554,584.0,661,711.0,25962
2371,106850,NE,F,901.0,0,5,21,15,23.0,409,472.0,459,504.0,14154
2372,172068,CA,M,1345.0,1,17,49,11,20.0,446,488.0,477,503.0,16265
2373,109451,LA,F,608.0,0,1,81,7,25.0,383,410.0,380,402.0,10899
2374,113891,OK,M,290.0,0,2,72,8,11.0,173,228.0,244,303.0,10700
2375,148991,CA,F,3209.0,74,10,47,19,25.0,568,728.0,648,759.0,28817
2376,63941,IN,F,700.0,2,0,75,8,10.0,379,385.0,432,446.0,13332
2377,48006,AL,F,486.0,3,1,80,6,5.0,237,283.0,281,315.0,10807
2378,170998,CA,F,621.0,0,8,59,10,10.0,250,266.0,275,307.0,10599
2379,31959,FL,M,1548.0,35,5,20,25,20.0,572,632.0,646,736.0,40741
2380,13805,CA,M,1315.0,17,4,62,27,10.7,304,369.0,355,409.0,15193
2381,104170,MO,M,889.0,0,2,64,3,5.0,408,483.0,468,528.0,16268
2382,28339,GA,F,2152.0,59,4,42,11,11.0,389,634.0,501,738.0,28753
2383,1920,NV,M,1032.0,15,12,16,6,10.0,305,361.0,390,454.0,18324
2384,88920,IL,F,1364.0,16,9,62,25,25.0,451,468.0,518,561.0,21988
2385,45656,FL,M,566.0,0,9,8,27,27.0,218,242.0,249,272.0,11438
2386,175471,OR,F,813.0,5,5,37,6,5.0,239,368.0,301,411.0,16248
2387,108820,LA,M,465.0,1,0,84,4,5.0,198,239.0,260,292.0,8982
2388,190619,MI,F,943.0,2,1,85,3,3.0,406,502.0,453,515.0,16625
2389,13727,NE,F,675.0,0,5,39,20,30.0,284,288.0,317,308.0,18892
2390,114909,TX,M,733.0,0,17,50,9,10.0,452,453.0,496,503.0,14468
2391,190410,NC,female,1070.0,21,3,53,8,9.0,310,354.0,384,435.0,16741
2392,166711,CA,F,675.0,0,11,43,22,45.0,344,520.0,438,589.0,23719
2393,78669,WI,F,693.0,0,6,82,4,6.0,124,389.0,223,383.0,12596
2394,35267,FL,M,895.0,11,2,28,11,17.0,334,366.0,399,460.0,19627
2395,14547,CA,F,1884.0,36,4,65,16,20.0,518,580.0,542,636.0,19818
2396,136721,AZ,Female,891.0,1,5,29,22,30.0,427,429.0,440,449.0,14471
2397,162026,CA,M,5965.0,99,23,49,9,16.0,1168,1261.0,1053,1089.0,68814
2398,172359,CA,F,566.0,0,25,53,8,20.0,208,223.0,241,253.0,6854
2399,90727,IL,M,3671.0,93,9,87,5,5.0,1107,1158.0,1043,1108.0,37135
2400,46560,FL,M,1930.0,49,3,23,9,5.0,462,520.0,581,648.0,31606
2401,2321,CA,M,2170.0,60,3,65,38,25.0,412,421.0,461,500.0,16335
2402,179262,WA,U,1801.0,35,6,50,6,10.0,533,601.0,570,630.0,19928
2403,28890,GA,M,553.0,1,1,87,8,15.0,279,307.0,324,362.0,12145
2404,143787,CA,F,2423.0,83,17,49,21,10.0,527,561.0,578,610.0,19438
2405,88735,IL,F,617.0,1,16,45,5,10.0,129,322.0,200,308.0,9955
2406,89367,IL,M,1209.0,0,6,70,3,3.0,466,467.0,517,516.0,16254
2407,75703,IA,F,150.0,1,0,85,5,6.0,218,252.0,244,290.0,9942
2408,19641,NC,female,562.0,0,0,80,17,30.0,373,375.0,378,388.0,10064
2409,191531,CA,F,1073.0,17,14,47,9,13.0,359,392.0,432,453.0,16918
2410,1092,CA,M,5817.0,98,16,22,9,15.0,931,1445.0,957,1047.0,91576
2411,69034,MI,M,895.0,0,4,84,25,25.0,465,465.0,560,551.0,16892
2412,40919,FL,J,772.0,3,3,58,7,10.0,312,338.0,349,376.0,12012
2413,64203,IN,M,404.0,0,2,75,6,6.0,256,351.0,289,363.0,13067
2414,151995,CA,F,1881.0,36,9,29,22,25.0,413,499.0,475,507.0,25215
2415,188284,NC,female,2989.0,66,6,55,5,5.0,289,358.0,387,470.0,21395
2416,58147,KY,M,318.0,0,0,90,4,5.0,149,163.0,192,207.0,7827
2417,51269,Tennessee,F,476.0,0,1,78,5,5.0,204,254.0,250,289.0,9524
2418,113261,OK,M,466.0,0,0,54,7,7.0,222,260.0,263,306.0,13774
2419,12785,IL,F,852.0,0,7,87,7,10.0,364,393.0,408,459.0,15238
2420,364,CA,F,3100.0,79,35,25,13,10.0,133,488.0,306,497.0,18262
2421,163857,CA,M,3564.0,95,22,47,20,25.0,456,534.0,518,594.0,22726
2422,12312,CA,F,1398.0,7,23,43,122,95.0,150,213.0,223,272.0,8690
2423,95351,IL,F,818.0,3,7,76,8,12.0,473,520.0,514,558.0,21695
2424,147464,CA,M,2287.0,74,28,34,20,30.0,600,615.0,630,652.0,24286
2425,155388,CA,F,883.0,0,3,58,12,20.0,322,351.0,344,351.0,13596
2426,90566,IL,F,1181.0,0,2,69,8,15.0,417,424.0,444,449.0,13716
2427,186013,AL,F,554.0,4,1,63,9,15.0,296,316.0,351,391.0,12774
2428,112406,AR,Female,490.0,0,1,63,22,25.0,229,271.0,275,310.0,10200
2429,14191,TX,M,520.0,0,0,78,5,5.0,157,209.0,222,266.0,9635
2430,95132,IL,F,512.0,1,1,73,14,25.0,269,329.0,295,357.0,12842
2431,130926,CO,F,1175.0,8,2,38,5,5.0,517,568.0,565,599.0,18850
2432,168535,CA,M,2103.0,58,52,37,25,35.0,333,306.0,385,368.0,9513
2433,92749,IL,M,1578.0,11,4,63,9,15.0,531,600.0,535,617.0,17870
2434,19129,NC,female,538.0,1,0,78,11,5.0,227,288.0,299,374.0,13593
2435,114912,OK,F,622.0,0,0,64,16,25.0,306,338.0,316,345.0,10625
2436,164651,CA,F,2208.0,71,25,46,11,5.0,313,334.0,393,411.0,14497
2437,94113,IL,F,698.0,26,5,57,10,10.0,164,201.0,250,293.0,10618
2438,116453,TX,F,849.0,3,2,70,15,15.0,394,422.0,430,457.0,14757
2439,72409,MI,F,318.0,0,2,50,8,10.0,296,292.0,296,299.0,11236
2440,190634,SC,F,834.0,0,6,42,8,20.0,389,398.0,423,436.0,17338
2441,128975,AA,Male,0.0,0,0,0,8,15.0,0,0.0,0,0.0,0
2442,137039,AZ,Female,1568.0,23,3,25,20,10.0,493,524.0,600,633.0,22025
2443,177927,OR,M,709.0,8,3,44,11,15.0,262,304.0,339,372.0,13486
2444,122988,TX,F,735.0,0,12,42,15,14.0,418,571.0,461,553.0,16097
2445,142765,CA,M,2578.0,71,58,24,13,20.0,338,347.0,415,430.0,11844
2446,48506,AL,F,875.0,3,0,89,11,18.0,138,213.0,188,213.0,6125
2447,189666,OR,F,1373.0,23,3,37,15,15.0,518,534.0,612,655.0,26092
2448,159826,CA,F,1292.0,20,17,66,10,5.0,266,355.0,436,498.0,16678
2449,181891,WA,U,759.0,1,3,44,14,25.0,263,270.0,281,287.0,8915
2450,128162,TX,F,621.0,1,2,73,7,8.0,314,315.0,378,383.0,14581
2451,107040,NE,M,613.0,0,4,51,7,10.0,259,348.0,299,402.0,17455
2452,97596,IL,F,350.0,0,0,83,10,15.0,283,333.0,286,350.0,11446
2453,12049,AR,M,326.0,0,1,32,6,5.0,125,189.0,189,213.0,8845
2454,160334,CA,F,1724.0,31,4,56,8,15.0,455,462.0,492,539.0,20019
2455,132522,WY,male,1188.0,33,2,36,5,7.0,102,169.0,187,269.0,12641
2456,190155,AZ,Female,641.0,0,2,28,10,15.0,278,289.0,304,322.0,13653
2457,151484,CA,M,2546.0,78,43,37,7,14.0,364,389.0,444,462.0,15100
2458,6981,IL,F,397.0,0,0,85,5,10.0,287,333.0,329,374.0,12683
2459,154055,CA,F,2953.0,87,17,27,7,10.0,247,307.0,303,384.0,16742
2460,122664,TX,F,745.0,3,5,68,20,20.0,275,301.0,295,325.0,10957
2461,157275,CA,F,3454.0,94,10,36,13,10.0,470,571.0,553,665.0,34702
2462,149769,CA,F,2172.0,63,47,34,22,46.0,352,344.0,413,369.0,11235
2463,90314,IL,F,1081.0,1,5,71,7,7.0,474,484.0,489,495.0,15312
2464,175396,OR,F,409.0,0,5,58,13,22.0,220,275.0,275,297.0,10461
2465,133949,UT,M,723.0,3,1,76,6,6.0,317,340.0,360,386.0,8903
2466,164461,CA,M,2632.0,79,22,39,6,8.0,517,572.0,571,618.0,22438
2467,119089,TX,M,1038.0,0,0,61,8,11.0,482,535.0,580,626.0,24816
2468,61421,IN,F,666.0,0,3,68,17,20.0,341,399.0,403,417.0,13897
2469,5546,FL,F,717.0,1,5,14,9,10.0,278,315.0,316,360.0,13366
2470,183747,WA,F,902.0,8,2,45,18,25.0,374,367.0,505,505.0,20810
2471,20802,NC,U,436.0,1,1,89,15,25.0,160,206.0,214,258.0,8631
2472,107644,NE,M,422.0,0,0,81,6,7.0,268,326.0,320,376.0,13261
2473,139563,NM,M,1647.0,21,9,22,7,8.0,541,599.0,611,642.0,26255
2474,191134,KS,F,431.0,0,13,61,5,5.0,222,261.0,264,284.0,8886
2475,183043,WA,male,876.0,3,4,37,20,25.0,337,353.0,403,439.0,15017
2476,165392,CA,M,1911.0,41,16,54,15,21.0,462,486.0,489,517.0,16099
2477,50684,Tennessee,F,467.0,2,0,69,4,2.0,203,239.0,282,332.0,11278
2478,126819,TX,M,867.0,10,3,59,11,15.0,312,352.0,383,420.0,15180
2479,190412,CO,F,1956.0,47,3,34,18,20.0,768,803.0,842,874.0,36868
2480,92085,IL,M,1102.0,6,10,67,8,15.0,271,469.0,457,588.0,22625
2481,176825,OR,M,908.0,11,3,47,5,12.0,389,421.0,442,509.0,18876
2482,168259,CA,M,3365.0,97,8,54,15,10.0,725,742.0,766,771.0,25852
2483,188801,FL,U,577.0,0,10,10,8,15.0,245,257.0,279,300.0,11975
2484,80960,WI,male,422.0,0,0,77,4,5.0,224,274.0,282,350.0,12611
2485,130407,FL,F,533.0,1,3,6,13,22.0,176,189.0,216,242.0,12595
2486,80335,WI,male,417.0,0,1,90,5,5.0,261,309.0,262,319.0,12051
2487,183793,WA,F,747.0,1,2,53,10,12.0,373,380.0,409,421.0,13628
2488,170229,CA,F,1493.0,20,8,62,9,11.0,229,298.0,276,320.0,10841
2489,86073,SD,M,216.0,0,0,80,5,10.0,211,272.0,258,299.0,9250
2490,114942,OK,F,325.0,0,4,66,12,20.0,305,332.0,271,303.0,10083
2491,31239,GA,F,475.0,3,0,76,9,10.0,248,263.0,307,329.0,10549
2492,185937,CT,M,1392.0,17,6,48,8,10.0,279,343.0,342,401.0,14099
2493,167799,CA,F,2291.0,68,14,58,18,20.0,353,407.0,402,440.0,13687
2494,23778,SC,F,1082.0,10,2,43,13,100.0,369,454.0,432,515.0,20355
2495,66322,MI,M,1152.0,3,6,58,7,10.0,522,563.0,585,649.0,22796
2496,177458,OR,F,573.0,1,1,23,9,6.0,150,166.0,159,182.0,6572
2497,102222,MO,F,545.0,0,4,64,8,10.0,321,353.0,336,371.0,13748
2498,158977,CA,M,1951.0,43,35,33,4,5.0,366,385.0,369,400.0,12255
2499,127030,TX,F,517.0,0,11,51,8,10.0,223,321.0,287,398.0,17671
2500,151698,OR,M,388.0,0,2,43,15,20.0,186,198.0,209,220.0,9703
2501,1054,CA,F,1161.0,7,15,58,6,8.0,197,289.0,262,350.0,12764
2502,178293,WA,F,1862.0,45,15,36,8,12.0,541,548.0,575,593.0,30096
2503,187082,NC,female,1055.0,3,0,49,7,8.0,288,312.0,355,396.0,13839
2504,156034,CA,M,1873.0,39,12,44,20,15.0,394,428.0,453,481.0,19031
2505,72048,MI,M,531.0,0,1,85,8,10.0,311,342.0,351,384.0,13152
2506,104427,KS,F,857.0,1,1,52,20,15.0,340,481.0,399,510.0,17128
2507,34448,FL,F,431.0,0,2,63,25,10.0,220,259.0,281,306.0,10129
2508,10247,CA,F,1580.0,11,8,55,9,10.0,503,490.0,515,483.0,15111
2509,158679,CA,M,2211.0,74,4,61,12,16.0,592,584.0,625,639.0,18973
2510,141742,NV,M,1167.0,6,3,18,8,8.0,497,503.0,547,575.0,22162
2511,96679,IL,M,870.0,4,4,64,6,5.0,396,510.0,456,549.0,21366
2512,151513,CA,F,2346.0,71,13,42,6,15.0,569,568.0,644,617.0,21982
2513,2085,FL,M,852.0,1,4,44,19,20.0,426,438.0,455,485.0,14762
2514,112532,AR,Female,472.0,1,2,55,9,11.0,225,250.0,290,336.0,13758
2515,164987,CA,M,4026.0,99,7,56,11,12.0,762,787.0,794,835.0,31860
2516,142013,NV,F,1009.0,1,3,40,23,23.0,367,391.0,393,417.0,14199
2517,185803,MN,M,887.0,0,5,54,15,20.0,533,544.0,597,652.0,16830
2518,130908,CO,F,477.0,0,0,61,15,25.0,265,305.0,309,359.0,11854
2519,121208,TX,F,5149.0,86,11,46,9,13.0,659,1122.0,807,1013.0,72797
2520,96441,IL,M,915.0,1,1,79,14,25.0,524,547.0,573,592.0,18503
2521,177190,OR,F,478.0,0,1,51,7,8.0,213,243.0,230,264.0,8810
2522,113502,OK,F,236.0,0,0,75,5,7.0,203,250.0,285,317.0,12434
2523,175016,OR,F,734.0,1,4,51,8,9.0,366,427.0,398,448.0,14179
2524,150644,CA,F,3304.0,82,42,37,32,35.0,567,614.0,629,669.0,21745
2525,50003,Tennessee,F,591.0,0,7,16,7,10.0,194,200.0,233,237.0,8445
2526,106896,NE,F,643.0,1,1,65,6,5.0,300,384.0,396,472.0,15003
2527,14898,KS,M,3939.0,94,3,18,9,15.0,1144,1344.0,1036,1068.0,79386
